GITTER_ID_1km;x_mp_1km;y_mp_1km;Einwohner
CRS3035RES1000mN2717000E4333000;4333500;2717500;3
CRS3035RES1000mN2717000E4334000;4334500;2717500;19
CRS3035RES1000mN2717000E4335000;4335500;2717500;492
CRS3035RES1000mN2717000E4336000;4336500;2717500;85
CRS3035RES1000mN2717000E4337000;4337500;2717500;48
CRS3035RES1000mN2717000E4338000;4338500;2717500;757
CRS3035RES1000mN2717000E4339000;4339500;2717500;113
CRS3035RES1000mN2717000E4340000;4340500;2717500;7
CRS3035RES1000mN2717000E4341000;4341500;2717500;165
CRS3035RES1000mN2717000E4342000;4342500;2717500;579
CRS3035RES1000mN2717000E4343000;4343500;2717500;243
CRS3035RES1000mN2717000E4344000;4344500;2717500;8
CRS3035RES1000mN2717000E4353000;4353500;2717500;19
CRS3035RES1000mN2717000E4362000;4362500;2717500;224
CRS3035RES1000mN2717000E4363000;4363500;2717500;1547
CRS3035RES1000mN2717000E4364000;4364500;2717500;10
CRS3035RES1000mN2717000E4365000;4365500;2717500;10
CRS3035RES1000mN2717000E4369000;4369500;2717500;28
CRS3035RES1000mN2717000E4371000;4371500;2717500;324
CRS3035RES1000mN2717000E4372000;4372500;2717500;2521
CRS3035RES1000mN2717000E4373000;4373500;2717500;4295
CRS3035RES1000mN2717000E4374000;4374500;2717500;998
CRS3035RES1000mN2717000E4375000;4375500;2717500;535
CRS3035RES1000mN2717000E4376000;4376500;2717500;25
CRS3035RES1000mN2717000E4377000;4377500;2717500;3
CRS3035RES1000mN2717000E4392000;4392500;2717500;3
CRS3035RES1000mN2717000E4393000;4393500;2717500;14
CRS3035RES1000mN2717000E4401000;4401500;2717500;4
CRS3035RES1000mN2717000E4402000;4402500;2717500;47
CRS3035RES1000mN2717000E4403000;4403500;2717500;317
CRS3035RES1000mN2717000E4404000;4404500;2717500;30
CRS3035RES1000mN2717000E4405000;4405500;2717500;158
CRS3035RES1000mN2717000E4406000;4406500;2717500;1595
CRS3035RES1000mN2717000E4407000;4407500;2717500;234
CRS3035RES1000mN2717000E4418000;4418500;2717500;25
CRS3035RES1000mN2717000E4429000;4429500;2717500;13
CRS3035RES1000mN2718000E4143000;4143500;2718500;402
CRS3035RES1000mN2718000E4144000;4144500;2718500;3505
CRS3035RES1000mN2718000E4145000;4145500;2718500;1758
CRS3035RES1000mN2718000E4146000;4146500;2718500;672
CRS3035RES1000mN2718000E4147000;4147500;2718500;207
CRS3035RES1000mN2718000E4149000;4149500;2718500;41
CRS3035RES1000mN2718000E4150000;4150500;2718500;3517
CRS3035RES1000mN2718000E4151000;4151500;2718500;29
CRS3035RES1000mN2718000E4152000;4152500;2718500;1479
CRS3035RES1000mN2718000E4153000;4153500;2718500;2772
CRS3035RES1000mN2718000E4154000;4154500;2718500;3852
CRS3035RES1000mN2718000E4163000;4163500;2718500;273
CRS3035RES1000mN2718000E4164000;4164500;2718500;257
CRS3035RES1000mN2718000E4165000;4165500;2718500;1719
CRS3035RES1000mN2718000E4166000;4166500;2718500;3255
CRS3035RES1000mN2718000E4167000;4167500;2718500;1323
CRS3035RES1000mN2718000E4168000;4168500;2718500;1102
CRS3035RES1000mN2718000E4169000;4169500;2718500;11
CRS3035RES1000mN2718000E4170000;4170500;2718500;28
CRS3035RES1000mN2718000E4171000;4171500;2718500;27
CRS3035RES1000mN2718000E4172000;4172500;2718500;908
CRS3035RES1000mN2718000E4173000;4173500;2718500;844
CRS3035RES1000mN2718000E4174000;4174500;2718500;1624
CRS3035RES1000mN2718000E4175000;4175500;2718500;755
CRS3035RES1000mN2718000E4176000;4176500;2718500;446
CRS3035RES1000mN2718000E4177000;4177500;2718500;21
CRS3035RES1000mN2718000E4195000;4195500;2718500;11
CRS3035RES1000mN2718000E4198000;4198500;2718500;178
CRS3035RES1000mN2718000E4199000;4199500;2718500;14
CRS3035RES1000mN2718000E4201000;4201500;2718500;5
CRS3035RES1000mN2718000E4202000;4202500;2718500;602
CRS3035RES1000mN2718000E4203000;4203500;2718500;1272
CRS3035RES1000mN2718000E4204000;4204500;2718500;36
CRS3035RES1000mN2718000E4291000;4291500;2718500;1086
CRS3035RES1000mN2718000E4292000;4292500;2718500;319
CRS3035RES1000mN2718000E4293000;4293500;2718500;151
CRS3035RES1000mN2718000E4294000;4294500;2718500;3
CRS3035RES1000mN2718000E4295000;4295500;2718500;119
CRS3035RES1000mN2718000E4296000;4296500;2718500;155
CRS3035RES1000mN2718000E4297000;4297500;2718500;15
CRS3035RES1000mN2718000E4298000;4298500;2718500;95
CRS3035RES1000mN2718000E4299000;4299500;2718500;1203
CRS3035RES1000mN2718000E4300000;4300500;2718500;601
CRS3035RES1000mN2718000E4301000;4301500;2718500;349
CRS3035RES1000mN2718000E4302000;4302500;2718500;88
CRS3035RES1000mN2718000E4308000;4308500;2718500;11
CRS3035RES1000mN2718000E4309000;4309500;2718500;1819
CRS3035RES1000mN2718000E4310000;4310500;2718500;533
CRS3035RES1000mN2718000E4311000;4311500;2718500;160
CRS3035RES1000mN2718000E4312000;4312500;2718500;55
CRS3035RES1000mN2718000E4313000;4313500;2718500;503
CRS3035RES1000mN2718000E4314000;4314500;2718500;1606
CRS3035RES1000mN2718000E4315000;4315500;2718500;197
CRS3035RES1000mN2718000E4316000;4316500;2718500;209
CRS3035RES1000mN2718000E4317000;4317500;2718500;199
CRS3035RES1000mN2718000E4318000;4318500;2718500;115
CRS3035RES1000mN2718000E4319000;4319500;2718500;40
CRS3035RES1000mN2718000E4320000;4320500;2718500;98
CRS3035RES1000mN2718000E4321000;4321500;2718500;87
CRS3035RES1000mN2718000E4322000;4322500;2718500;48
CRS3035RES1000mN2718000E4323000;4323500;2718500;62
CRS3035RES1000mN2718000E4324000;4324500;2718500;9
CRS3035RES1000mN2718000E4334000;4334500;2718500;35
CRS3035RES1000mN2718000E4335000;4335500;2718500;71
CRS3035RES1000mN2718000E4336000;4336500;2718500;8
CRS3035RES1000mN2718000E4337000;4337500;2718500;89
CRS3035RES1000mN2718000E4338000;4338500;2718500;683
CRS3035RES1000mN2718000E4339000;4339500;2718500;326
CRS3035RES1000mN2718000E4340000;4340500;2718500;535
CRS3035RES1000mN2718000E4341000;4341500;2718500;348
CRS3035RES1000mN2718000E4342000;4342500;2718500;119
CRS3035RES1000mN2718000E4343000;4343500;2718500;413
CRS3035RES1000mN2718000E4344000;4344500;2718500;34
CRS3035RES1000mN2718000E4345000;4345500;2718500;40
CRS3035RES1000mN2718000E4349000;4349500;2718500;5
CRS3035RES1000mN2718000E4359000;4359500;2718500;3
CRS3035RES1000mN2718000E4360000;4360500;2718500;3
CRS3035RES1000mN2718000E4361000;4361500;2718500;64
CRS3035RES1000mN2718000E4362000;4362500;2718500;1723
CRS3035RES1000mN2718000E4363000;4363500;2718500;755
CRS3035RES1000mN2718000E4364000;4364500;2718500;111
CRS3035RES1000mN2718000E4365000;4365500;2718500;55
CRS3035RES1000mN2718000E4366000;4366500;2718500;150
CRS3035RES1000mN2718000E4367000;4367500;2718500;378
CRS3035RES1000mN2718000E4368000;4368500;2718500;484
CRS3035RES1000mN2718000E4369000;4369500;2718500;143
CRS3035RES1000mN2718000E4370000;4370500;2718500;51
CRS3035RES1000mN2718000E4371000;4371500;2718500;132
CRS3035RES1000mN2718000E4372000;4372500;2718500;1633
CRS3035RES1000mN2718000E4373000;4373500;2718500;811
CRS3035RES1000mN2718000E4374000;4374500;2718500;1214
CRS3035RES1000mN2718000E4375000;4375500;2718500;222
CRS3035RES1000mN2718000E4376000;4376500;2718500;1093
CRS3035RES1000mN2718000E4377000;4377500;2718500;9
CRS3035RES1000mN2718000E4397000;4397500;2718500;23
CRS3035RES1000mN2718000E4398000;4398500;2718500;181
CRS3035RES1000mN2718000E4399000;4399500;2718500;7
CRS3035RES1000mN2718000E4403000;4403500;2718500;35
CRS3035RES1000mN2718000E4419000;4419500;2718500;22
CRS3035RES1000mN2718000E4421000;4421500;2718500;3
CRS3035RES1000mN2718000E4436000;4436500;2718500;91
CRS3035RES1000mN2719000E4142000;4142500;2719500;35
CRS3035RES1000mN2719000E4143000;4143500;2719500;768
CRS3035RES1000mN2719000E4145000;4145500;2719500;803
CRS3035RES1000mN2719000E4146000;4146500;2719500;32
CRS3035RES1000mN2719000E4147000;4147500;2719500;8
CRS3035RES1000mN2719000E4148000;4148500;2719500;125
CRS3035RES1000mN2719000E4150000;4150500;2719500;34
CRS3035RES1000mN2719000E4151000;4151500;2719500;624
CRS3035RES1000mN2719000E4153000;4153500;2719500;3925
CRS3035RES1000mN2719000E4154000;4154500;2719500;4107
CRS3035RES1000mN2719000E4155000;4155500;2719500;1751
CRS3035RES1000mN2719000E4163000;4163500;2719500;623
CRS3035RES1000mN2719000E4164000;4164500;2719500;309
CRS3035RES1000mN2719000E4165000;4165500;2719500;4
CRS3035RES1000mN2719000E4168000;4168500;2719500;10
CRS3035RES1000mN2719000E4169000;4169500;2719500;83
CRS3035RES1000mN2719000E4170000;4170500;2719500;602
CRS3035RES1000mN2719000E4172000;4172500;2719500;515
CRS3035RES1000mN2719000E4173000;4173500;2719500;763
CRS3035RES1000mN2719000E4174000;4174500;2719500;1215
CRS3035RES1000mN2719000E4175000;4175500;2719500;334
CRS3035RES1000mN2719000E4176000;4176500;2719500;882
CRS3035RES1000mN2719000E4177000;4177500;2719500;932
CRS3035RES1000mN2719000E4178000;4178500;2719500;27
CRS3035RES1000mN2719000E4194000;4194500;2719500;8
CRS3035RES1000mN2719000E4195000;4195500;2719500;307
CRS3035RES1000mN2719000E4198000;4198500;2719500;427
CRS3035RES1000mN2719000E4199000;4199500;2719500;36
CRS3035RES1000mN2719000E4200000;4200500;2719500;42
CRS3035RES1000mN2719000E4201000;4201500;2719500;8
CRS3035RES1000mN2719000E4204000;4204500;2719500;327
CRS3035RES1000mN2719000E4205000;4205500;2719500;20
CRS3035RES1000mN2719000E4286000;4286500;2719500;44
CRS3035RES1000mN2719000E4287000;4287500;2719500;60
CRS3035RES1000mN2719000E4288000;4288500;2719500;23
CRS3035RES1000mN2719000E4289000;4289500;2719500;33
CRS3035RES1000mN2719000E4290000;4290500;2719500;950
CRS3035RES1000mN2719000E4291000;4291500;2719500;1028
CRS3035RES1000mN2719000E4292000;4292500;2719500;415
CRS3035RES1000mN2719000E4293000;4293500;2719500;125
CRS3035RES1000mN2719000E4294000;4294500;2719500;237
CRS3035RES1000mN2719000E4295000;4295500;2719500;178
CRS3035RES1000mN2719000E4296000;4296500;2719500;148
CRS3035RES1000mN2719000E4297000;4297500;2719500;501
CRS3035RES1000mN2719000E4298000;4298500;2719500;21
CRS3035RES1000mN2719000E4299000;4299500;2719500;245
CRS3035RES1000mN2719000E4300000;4300500;2719500;525
CRS3035RES1000mN2719000E4301000;4301500;2719500;401
CRS3035RES1000mN2719000E4302000;4302500;2719500;459
CRS3035RES1000mN2719000E4303000;4303500;2719500;67
CRS3035RES1000mN2719000E4307000;4307500;2719500;7
CRS3035RES1000mN2719000E4308000;4308500;2719500;11
CRS3035RES1000mN2719000E4309000;4309500;2719500;283
CRS3035RES1000mN2719000E4310000;4310500;2719500;285
CRS3035RES1000mN2719000E4311000;4311500;2719500;20
CRS3035RES1000mN2719000E4312000;4312500;2719500;215
CRS3035RES1000mN2719000E4313000;4313500;2719500;63
CRS3035RES1000mN2719000E4314000;4314500;2719500;852
CRS3035RES1000mN2719000E4315000;4315500;2719500;213
CRS3035RES1000mN2719000E4316000;4316500;2719500;580
CRS3035RES1000mN2719000E4317000;4317500;2719500;390
CRS3035RES1000mN2719000E4318000;4318500;2719500;127
CRS3035RES1000mN2719000E4319000;4319500;2719500;31
CRS3035RES1000mN2719000E4320000;4320500;2719500;64
CRS3035RES1000mN2719000E4321000;4321500;2719500;278
CRS3035RES1000mN2719000E4322000;4322500;2719500;20
CRS3035RES1000mN2719000E4324000;4324500;2719500;41
CRS3035RES1000mN2719000E4326000;4326500;2719500;9
CRS3035RES1000mN2719000E4327000;4327500;2719500;25
CRS3035RES1000mN2719000E4328000;4328500;2719500;49
CRS3035RES1000mN2719000E4329000;4329500;2719500;26
CRS3035RES1000mN2719000E4331000;4331500;2719500;4
CRS3035RES1000mN2719000E4332000;4332500;2719500;7
CRS3035RES1000mN2719000E4333000;4333500;2719500;7
CRS3035RES1000mN2719000E4335000;4335500;2719500;126
CRS3035RES1000mN2719000E4336000;4336500;2719500;32
CRS3035RES1000mN2719000E4337000;4337500;2719500;11
CRS3035RES1000mN2719000E4338000;4338500;2719500;344
CRS3035RES1000mN2719000E4339000;4339500;2719500;165
CRS3035RES1000mN2719000E4341000;4341500;2719500;84
CRS3035RES1000mN2719000E4342000;4342500;2719500;29
CRS3035RES1000mN2719000E4343000;4343500;2719500;16
CRS3035RES1000mN2719000E4344000;4344500;2719500;70
CRS3035RES1000mN2719000E4345000;4345500;2719500;390
CRS3035RES1000mN2719000E4346000;4346500;2719500;26
CRS3035RES1000mN2719000E4351000;4351500;2719500;4
CRS3035RES1000mN2719000E4361000;4361500;2719500;544
CRS3035RES1000mN2719000E4362000;4362500;2719500;123
CRS3035RES1000mN2719000E4363000;4363500;2719500;647
CRS3035RES1000mN2719000E4364000;4364500;2719500;77
CRS3035RES1000mN2719000E4366000;4366500;2719500;45
CRS3035RES1000mN2719000E4367000;4367500;2719500;20
CRS3035RES1000mN2719000E4368000;4368500;2719500;353
CRS3035RES1000mN2719000E4369000;4369500;2719500;38
CRS3035RES1000mN2719000E4370000;4370500;2719500;15
CRS3035RES1000mN2719000E4371000;4371500;2719500;11
CRS3035RES1000mN2719000E4373000;4373500;2719500;67
CRS3035RES1000mN2719000E4374000;4374500;2719500;139
CRS3035RES1000mN2719000E4375000;4375500;2719500;251
CRS3035RES1000mN2719000E4376000;4376500;2719500;473
CRS3035RES1000mN2719000E4377000;4377500;2719500;8
CRS3035RES1000mN2719000E4378000;4378500;2719500;18
CRS3035RES1000mN2719000E4401000;4401500;2719500;8
CRS3035RES1000mN2719000E4419000;4419500;2719500;3
CRS3035RES1000mN2719000E4420000;4420500;2719500;15
CRS3035RES1000mN2719000E4544000;4544500;2719500;3
CRS3035RES1000mN2720000E4147000;4147500;2720500;75
CRS3035RES1000mN2720000E4148000;4148500;2720500;61
CRS3035RES1000mN2720000E4150000;4150500;2720500;97
CRS3035RES1000mN2720000E4151000;4151500;2720500;760
CRS3035RES1000mN2720000E4152000;4152500;2720500;44
CRS3035RES1000mN2720000E4153000;4153500;2720500;1812
CRS3035RES1000mN2720000E4154000;4154500;2720500;300
CRS3035RES1000mN2720000E4155000;4155500;2720500;869
CRS3035RES1000mN2720000E4156000;4156500;2720500;54
CRS3035RES1000mN2720000E4163000;4163500;2720500;431
CRS3035RES1000mN2720000E4164000;4164500;2720500;35
CRS3035RES1000mN2720000E4169000;4169500;2720500;742
CRS3035RES1000mN2720000E4172000;4172500;2720500;554
CRS3035RES1000mN2720000E4173000;4173500;2720500;134
CRS3035RES1000mN2720000E4174000;4174500;2720500;73
CRS3035RES1000mN2720000E4175000;4175500;2720500;73
CRS3035RES1000mN2720000E4176000;4176500;2720500;114
CRS3035RES1000mN2720000E4177000;4177500;2720500;377
CRS3035RES1000mN2720000E4178000;4178500;2720500;345
CRS3035RES1000mN2720000E4179000;4179500;2720500;197
CRS3035RES1000mN2720000E4193000;4193500;2720500;924
CRS3035RES1000mN2720000E4195000;4195500;2720500;5
CRS3035RES1000mN2720000E4199000;4199500;2720500;13
CRS3035RES1000mN2720000E4200000;4200500;2720500;12
CRS3035RES1000mN2720000E4201000;4201500;2720500;21
CRS3035RES1000mN2720000E4203000;4203500;2720500;338
CRS3035RES1000mN2720000E4204000;4204500;2720500;70
CRS3035RES1000mN2720000E4205000;4205500;2720500;133
CRS3035RES1000mN2720000E4285000;4285500;2720500;41
CRS3035RES1000mN2720000E4286000;4286500;2720500;2659
CRS3035RES1000mN2720000E4287000;4287500;2720500;1694
CRS3035RES1000mN2720000E4288000;4288500;2720500;255
CRS3035RES1000mN2720000E4289000;4289500;2720500;258
CRS3035RES1000mN2720000E4290000;4290500;2720500;2869
CRS3035RES1000mN2720000E4291000;4291500;2720500;1785
CRS3035RES1000mN2720000E4292000;4292500;2720500;344
CRS3035RES1000mN2720000E4293000;4293500;2720500;136
CRS3035RES1000mN2720000E4294000;4294500;2720500;105
CRS3035RES1000mN2720000E4295000;4295500;2720500;13
CRS3035RES1000mN2720000E4296000;4296500;2720500;182
CRS3035RES1000mN2720000E4297000;4297500;2720500;771
CRS3035RES1000mN2720000E4298000;4298500;2720500;113
CRS3035RES1000mN2720000E4299000;4299500;2720500;51
CRS3035RES1000mN2720000E4300000;4300500;2720500;46
CRS3035RES1000mN2720000E4301000;4301500;2720500;146
CRS3035RES1000mN2720000E4302000;4302500;2720500;124
CRS3035RES1000mN2720000E4303000;4303500;2720500;18
CRS3035RES1000mN2720000E4304000;4304500;2720500;72
CRS3035RES1000mN2720000E4305000;4305500;2720500;323
CRS3035RES1000mN2720000E4306000;4306500;2720500;82
CRS3035RES1000mN2720000E4307000;4307500;2720500;18
CRS3035RES1000mN2720000E4308000;4308500;2720500;9
CRS3035RES1000mN2720000E4309000;4309500;2720500;78
CRS3035RES1000mN2720000E4310000;4310500;2720500;11
CRS3035RES1000mN2720000E4311000;4311500;2720500;1554
CRS3035RES1000mN2720000E4312000;4312500;2720500;2372
CRS3035RES1000mN2720000E4313000;4313500;2720500;655
CRS3035RES1000mN2720000E4314000;4314500;2720500;11
CRS3035RES1000mN2720000E4315000;4315500;2720500;33
CRS3035RES1000mN2720000E4316000;4316500;2720500;40
CRS3035RES1000mN2720000E4317000;4317500;2720500;431
CRS3035RES1000mN2720000E4318000;4318500;2720500;109
CRS3035RES1000mN2720000E4319000;4319500;2720500;65
CRS3035RES1000mN2720000E4320000;4320500;2720500;58
CRS3035RES1000mN2720000E4321000;4321500;2720500;224
CRS3035RES1000mN2720000E4322000;4322500;2720500;78
CRS3035RES1000mN2720000E4326000;4326500;2720500;24
CRS3035RES1000mN2720000E4328000;4328500;2720500;32
CRS3035RES1000mN2720000E4329000;4329500;2720500;54
CRS3035RES1000mN2720000E4330000;4330500;2720500;702
CRS3035RES1000mN2720000E4331000;4331500;2720500;51
CRS3035RES1000mN2720000E4332000;4332500;2720500;5
CRS3035RES1000mN2720000E4334000;4334500;2720500;48
CRS3035RES1000mN2720000E4335000;4335500;2720500;93
CRS3035RES1000mN2720000E4336000;4336500;2720500;83
CRS3035RES1000mN2720000E4337000;4337500;2720500;64
CRS3035RES1000mN2720000E4338000;4338500;2720500;27
CRS3035RES1000mN2720000E4339000;4339500;2720500;98
CRS3035RES1000mN2720000E4340000;4340500;2720500;182
CRS3035RES1000mN2720000E4342000;4342500;2720500;43
CRS3035RES1000mN2720000E4343000;4343500;2720500;9
CRS3035RES1000mN2720000E4344000;4344500;2720500;72
CRS3035RES1000mN2720000E4345000;4345500;2720500;105
CRS3035RES1000mN2720000E4347000;4347500;2720500;29
CRS3035RES1000mN2720000E4348000;4348500;2720500;5
CRS3035RES1000mN2720000E4351000;4351500;2720500;825
CRS3035RES1000mN2720000E4352000;4352500;2720500;306
CRS3035RES1000mN2720000E4353000;4353500;2720500;60
CRS3035RES1000mN2720000E4354000;4354500;2720500;35
CRS3035RES1000mN2720000E4355000;4355500;2720500;3
CRS3035RES1000mN2720000E4359000;4359500;2720500;4
CRS3035RES1000mN2720000E4362000;4362500;2720500;633
CRS3035RES1000mN2720000E4363000;4363500;2720500;748
CRS3035RES1000mN2720000E4364000;4364500;2720500;10
CRS3035RES1000mN2720000E4366000;4366500;2720500;30
CRS3035RES1000mN2720000E4367000;4367500;2720500;33
CRS3035RES1000mN2720000E4368000;4368500;2720500;99
CRS3035RES1000mN2720000E4369000;4369500;2720500;41
CRS3035RES1000mN2720000E4370000;4370500;2720500;12
CRS3035RES1000mN2720000E4372000;4372500;2720500;15
CRS3035RES1000mN2720000E4373000;4373500;2720500;104
CRS3035RES1000mN2720000E4374000;4374500;2720500;25
CRS3035RES1000mN2720000E4376000;4376500;2720500;84
CRS3035RES1000mN2720000E4379000;4379500;2720500;15
CRS3035RES1000mN2720000E4400000;4400500;2720500;375
CRS3035RES1000mN2720000E4401000;4401500;2720500;1483
CRS3035RES1000mN2720000E4402000;4402500;2720500;846
CRS3035RES1000mN2720000E4408000;4408500;2720500;7
CRS3035RES1000mN2720000E4409000;4409500;2720500;60
CRS3035RES1000mN2720000E4410000;4410500;2720500;644
CRS3035RES1000mN2720000E4412000;4412500;2720500;11
CRS3035RES1000mN2720000E4419000;4419500;2720500;239
CRS3035RES1000mN2720000E4420000;4420500;2720500;87
CRS3035RES1000mN2721000E4140000;4140500;2721500;466
CRS3035RES1000mN2721000E4141000;4141500;2721500;27
CRS3035RES1000mN2721000E4142000;4142500;2721500;7
CRS3035RES1000mN2721000E4145000;4145500;2721500;66
CRS3035RES1000mN2721000E4146000;4146500;2721500;256
CRS3035RES1000mN2721000E4147000;4147500;2721500;168
CRS3035RES1000mN2721000E4149000;4149500;2721500;5
CRS3035RES1000mN2721000E4154000;4154500;2721500;7
CRS3035RES1000mN2721000E4155000;4155500;2721500;1501
CRS3035RES1000mN2721000E4156000;4156500;2721500;756
CRS3035RES1000mN2721000E4157000;4157500;2721500;16
CRS3035RES1000mN2721000E4158000;4158500;2721500;38
CRS3035RES1000mN2721000E4160000;4160500;2721500;66
CRS3035RES1000mN2721000E4161000;4161500;2721500;3
CRS3035RES1000mN2721000E4162000;4162500;2721500;14
CRS3035RES1000mN2721000E4163000;4163500;2721500;664
CRS3035RES1000mN2721000E4164000;4164500;2721500;447
CRS3035RES1000mN2721000E4165000;4165500;2721500;18
CRS3035RES1000mN2721000E4166000;4166500;2721500;75
CRS3035RES1000mN2721000E4167000;4167500;2721500;340
CRS3035RES1000mN2721000E4169000;4169500;2721500;4
CRS3035RES1000mN2721000E4171000;4171500;2721500;38
CRS3035RES1000mN2721000E4172000;4172500;2721500;99
CRS3035RES1000mN2721000E4173000;4173500;2721500;241
CRS3035RES1000mN2721000E4174000;4174500;2721500;6
CRS3035RES1000mN2721000E4175000;4175500;2721500;214
CRS3035RES1000mN2721000E4176000;4176500;2721500;582
CRS3035RES1000mN2721000E4177000;4177500;2721500;4
CRS3035RES1000mN2721000E4178000;4178500;2721500;169
CRS3035RES1000mN2721000E4179000;4179500;2721500;766
CRS3035RES1000mN2721000E4180000;4180500;2721500;1209
CRS3035RES1000mN2721000E4181000;4181500;2721500;3
CRS3035RES1000mN2721000E4192000;4192500;2721500;7
CRS3035RES1000mN2721000E4193000;4193500;2721500;499
CRS3035RES1000mN2721000E4194000;4194500;2721500;861
CRS3035RES1000mN2721000E4195000;4195500;2721500;171
CRS3035RES1000mN2721000E4197000;4197500;2721500;93
CRS3035RES1000mN2721000E4198000;4198500;2721500;27
CRS3035RES1000mN2721000E4199000;4199500;2721500;3
CRS3035RES1000mN2721000E4201000;4201500;2721500;16
CRS3035RES1000mN2721000E4202000;4202500;2721500;134
CRS3035RES1000mN2721000E4203000;4203500;2721500;4
CRS3035RES1000mN2721000E4285000;4285500;2721500;1273
CRS3035RES1000mN2721000E4286000;4286500;2721500;235
CRS3035RES1000mN2721000E4287000;4287500;2721500;71
